"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"21155",38,68478,119875,0,2013,121,"C",0,290,276,222,10,20,113,93,82.3,"278.2","","","0","","","",92,"S.F. International High","San Francisco Unified","San Francisco",94110
"21156",38,68478,119875,0,2013,121,"C",0,290,276,222,10,32,113,91,80.5,"282.1","","","9","","","",91,"S.F. International High","San Francisco Unified","San Francisco",94110
"21157",38,68478,119875,0,2013,121,"C",0,290,276,222,10,18,113,94,83.2,"261.0","","","0","","","",92,"S.F. International High","San Francisco Unified","San Francisco",94110
"21158",38,68478,119875,0,2013,121,"C",0,290,276,222,11,15,89,11,12.4,"315.5","","","36","","","",11,"S.F. International High","San Francisco Unified","San Francisco",94110
"21159",38,68478,119875,0,2013,121,"C",0,290,276,222,11,21,89,48,53.9,"278.3","","","4","","","",48,"S.F. International High","San Francisco Unified","San Francisco",94110
"21160",38,68478,119875,0,2013,121,"C",0,290,276,222,11,13,89,43,48.3,"247.2","","","7","","","",43,"S.F. International High","San Francisco Unified","San Francisco",94110
"21161",38,68478,119875,0,2013,121,"C",0,290,276,222,11,7,89,56,62.9,"259.3","","","2","","","",56,"S.F. International High","San Francisco Unified","San Francisco",94110
"21163",38,68478,119875,0,2013,121,"C",0,290,276,222,11,19,89,58,65.2,"264.1","","","2","","","",57,"S.F. International High","San Francisco Unified","San Francisco",94110
"21196",38,68478,119875,0,2013,142,"C",0,290,276,168,9,7,88,20,22.7,"264.3","","","0","","","",20,"S.F. International High","San Francisco Unified","San Francisco",94110
"21197",38,68478,119875,0,2013,142,"C",0,290,276,168,9,9,88,15,17,"249.2","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21198",38,68478,119875,0,2013,142,"C",0,290,276,168,10,9,113,34,30.1,"252.1","","","0","","","",34,"S.F. International High","San Francisco Unified","San Francisco",94110
"21199",38,68478,119875,0,2013,142,"C",0,290,276,168,10,7,113,68,60.2,"267.4","","","1","","","",67,"S.F. International High","San Francisco Unified","San Francisco",94110
"21200",38,68478,119875,0,2013,142,"C",0,290,276,168,10,18,113,71,62.8,"267.6","","","1","","","",70,"S.F. International High","San Francisco Unified","San Francisco",94110
"21201",38,68478,119875,0,2013,142,"C",0,290,276,168,10,13,113,36,31.9,"293.0","","","19","","","",36,"S.F. International High","San Francisco Unified","San Francisco",94110
"21202",38,68478,119875,0,2013,142,"C",0,290,276,168,10,20,113,70,61.9,"282.0","","","1","","","",69,"S.F. International High","San Francisco Unified","San Francisco",94110
"21203",38,68478,119875,0,2013,142,"C",0,290,276,168,10,32,113,68,60.2,"288.2","","","13","","","",68,"S.F. International High","San Francisco Unified","San Francisco",94110
"21204",38,68478,119875,0,2013,142,"C",0,290,276,168,11,15,89,18,20.2,"300.3","","","28","","","",18,"S.F. International High","San Francisco Unified","San Francisco",94110
"21205",38,68478,119875,0,2013,142,"C",0,290,276,168,11,21,89,64,71.9,"279.9","","","5","","","",64,"S.F. International High","San Francisco Unified","San Francisco",94110
"21206",38,68478,119875,0,2013,142,"C",0,290,276,168,11,13,89,49,55.1,"243.4","","","4","","","",49,"S.F. International High","San Francisco Unified","San Francisco",94110
"21207",38,68478,119875,0,2013,142,"C",0,290,276,168,11,7,89,67,75.3,"259.4","","","1","","","",67,"S.F. International High","San Francisco Unified","San Francisco",94110
"21209",38,68478,119875,0,2013,142,"C",0,290,276,168,11,19,89,70,78.7,"268.0","","","2","","","",66,"S.F. International High","San Francisco Unified","San Francisco",94110
"21221",38,68478,119875,0,2013,144,"C",0,290,276,39,9,7,88,15,17,"265.1","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21222",38,68478,119875,0,2013,144,"C",0,290,276,39,9,9,88,12,13.6,"260.2","","","0","","","",12,"S.F. International High","San Francisco Unified","San Francisco",94110
"21225",38,68478,119875,0,2013,144,"C",0,290,276,39,10,20,113,16,14.2,"276.7","","","0","","","",16,"S.F. International High","San Francisco Unified","San Francisco",94110
"21226",38,68478,119875,0,2013,144,"C",0,290,276,39,10,32,113,16,14.2,"279.4","","","6","","","",16,"S.F. International High","San Francisco Unified","San Francisco",94110
"21227",38,68478,119875,0,2013,144,"C",0,290,276,39,10,18,113,16,14.2,"250.2","","","0","","","",16,"S.F. International High","San Francisco Unified","San Francisco",94110
"21229",38,68478,119875,0,2013,144,"C",0,290,276,39,10,7,113,16,14.2,"258.3","","","0","","","",16,"S.F. International High","San Francisco Unified","San Francisco",94110
"21242",38,68478,119875,0,2013,160,"C",0,290,276,259,9,7,88,61,69.3,"256.4","","","0","","","",60,"S.F. International High","San Francisco Unified","San Francisco",94110
"21243",38,68478,119875,0,2013,160,"C",0,290,276,259,9,9,88,53,60.2,"246.5","","","0","","","",52,"S.F. International High","San Francisco Unified","San Francisco",94110
"21244",38,68478,119875,0,2013,160,"C",0,290,276,259,10,9,113,52,46,"253.0","","","0","","","",52,"S.F. International High","San Francisco Unified","San Francisco",94110
"21245",38,68478,119875,0,2013,160,"C",0,290,276,259,10,13,113,51,45.1,"294.5","","","22","","","",51,"S.F. International High","San Francisco Unified","San Francisco",94110
"21246",38,68478,119875,0,2013,160,"C",0,290,276,259,10,32,113,101,89.4,"282.9","","","9","","","",101,"S.F. International High","San Francisco Unified","San Francisco",94110
"21247",38,68478,119875,0,2013,160,"C",0,290,276,259,10,20,113,103,91.2,"279.4","","","1","","","",102,"S.F. International High","San Francisco Unified","San Francisco",94110
"21248",38,68478,119875,0,2013,160,"C",0,290,276,259,10,18,113,105,92.9,"262.0","","","1","","","",103,"S.F. International High","San Francisco Unified","San Francisco",94110
"21249",38,68478,119875,0,2013,160,"C",0,290,276,259,10,7,113,101,89.4,"263.2","","","1","","","",100,"S.F. International High","San Francisco Unified","San Francisco",94110
"21250",38,68478,119875,0,2013,160,"C",0,290,276,259,11,15,89,18,20.2,"300.3","","","28","","","",18,"S.F. International High","San Francisco Unified","San Francisco",94110
"21251",38,68478,119875,0,2013,160,"C",0,290,276,259,11,21,89,70,78.7,"280.3","","","4","","","",70,"S.F. International High","San Francisco Unified","San Francisco",94110
"21252",38,68478,119875,0,2013,160,"C",0,290,276,259,11,13,89,59,66.3,"245.8","","","5","","","",59,"S.F. International High","San Francisco Unified","San Francisco",94110
"21254",38,68478,119875,0,2013,160,"C",0,290,276,259,11,7,89,79,88.8,"259.7","","","1","","","",79,"S.F. International High","San Francisco Unified","San Francisco",94110
"21255",38,68478,119875,0,2013,160,"C",0,290,276,259,11,19,89,83,93.3,"265.7","","","1","","","",79,"S.F. International High","San Francisco Unified","San Francisco",94110
"21272",38,68478,119875,0,2013,165,"C",0,290,276,221,9,7,88,46,52.3,"258.6","","","0","","","",45,"S.F. International High","San Francisco Unified","San Francisco",94110
"21274",38,68478,119875,0,2013,165,"C",0,290,276,221,9,9,88,36,40.9,"245.3","","","0","","","",36,"S.F. International High","San Francisco Unified","San Francisco",94110
"21275",38,68478,119875,0,2013,165,"C",0,290,276,221,10,9,113,44,38.9,"251.5","","","0","","","",44,"S.F. International High","San Francisco Unified","San Francisco",94110
"21276",38,68478,119875,0,2013,165,"C",0,290,276,221,10,13,113,46,40.7,"295.2","","","22","","","",46,"S.F. International High","San Francisco Unified","San Francisco",94110
"21277",38,68478,119875,0,2013,165,"C",0,290,276,221,10,20,113,89,78.8,"282.2","","","1","","","",88,"S.F. International High","San Francisco Unified","San Francisco",94110
"21278",38,68478,119875,0,2013,165,"C",0,290,276,221,10,7,113,89,78.8,"264.4","","","1","","","",89,"S.F. International High","San Francisco Unified","San Francisco",94110
"21279",38,68478,119875,0,2013,165,"C",0,290,276,221,10,32,113,88,77.9,"283.4","","","10","","","",88,"S.F. International High","San Francisco Unified","San Francisco",94110
"21280",38,68478,119875,0,2013,165,"C",0,290,276,221,10,18,113,91,80.5,"264.8","","","1","","","",90,"S.F. International High","San Francisco Unified","San Francisco",94110
"21281",38,68478,119875,0,2013,165,"C",0,290,276,221,11,7,89,74,83.1,"260.5","","","1","","","",74,"S.F. International High","San Francisco Unified","San Francisco",94110
"21282",38,68478,119875,0,2013,165,"C",0,290,276,221,11,19,89,77,86.5,"266.5","","","1","","","",73,"S.F. International High","San Francisco Unified","San Francisco",94110
"21283",38,68478,119875,0,2013,165,"C",0,290,276,221,11,15,89,18,20.2,"300.3","","","28","","","",18,"S.F. International High","San Francisco Unified","San Francisco",94110
"21284",38,68478,119875,0,2013,165,"C",0,290,276,221,11,21,89,66,74.2,"281.0","","","5","","","",66,"S.F. International High","San Francisco Unified","San Francisco",94110
"21285",38,68478,119875,0,2013,165,"C",0,290,276,221,11,13,89,54,60.7,"244.0","","","4","","","",54,"S.F. International High","San Francisco Unified","San Francisco",94110
"21318",38,68478,119875,0,2013,171,"C",0,290,276,48,9,9,88,24,27.3,"243.8","","","0","","","",23,"S.F. International High","San Francisco Unified","San Francisco",94110
"21320",38,68478,119875,0,2013,171,"C",0,290,276,48,9,7,88,21,23.9,"256.0","","","0","","","",21,"S.F. International High","San Francisco Unified","San Francisco",94110
"21323",38,68478,119875,0,2013,171,"C",0,290,276,48,10,20,113,13,11.5,"268.4","","","0","","","",13,"S.F. International High","San Francisco Unified","San Francisco",94110
"21324",38,68478,119875,0,2013,171,"C",0,290,276,48,10,32,113,13,11.5,"279.6","","","0","","","",13,"S.F. International High","San Francisco Unified","San Francisco",94110
"21325",38,68478,119875,0,2013,171,"C",0,290,276,48,10,18,113,13,11.5,"246.4","","","0","","","",12,"S.F. International High","San Francisco Unified","San Francisco",94110
"21326",38,68478,119875,0,2013,171,"C",0,290,276,48,10,7,113,12,10.6,"256.2","","","0","","","",11,"S.F. International High","San Francisco Unified","San Francisco",94110
"21341",38,68478,119875,0,2013,202,"C",0,290,276,90,10,7,113,43,38.1,"270.8","","","2","","","",43,"S.F. International High","San Francisco Unified","San Francisco",94110
"21342",38,68478,119875,0,2013,202,"C",0,290,276,90,10,20,113,44,38.9,"289.4","","","2","","","",44,"S.F. International High","San Francisco Unified","San Francisco",94110
"21343",38,68478,119875,0,2013,202,"C",0,290,276,90,10,32,113,43,38.1,"297.6","","","16","","","",43,"S.F. International High","San Francisco Unified","San Francisco",94110
"21344",38,68478,119875,0,2013,202,"C",0,290,276,90,10,18,113,44,38.9,"269.7","","","2","","","",44,"S.F. International High","San Francisco Unified","San Francisco",94110
"21346",38,68478,119875,0,2013,202,"C",0,290,276,90,10,13,113,37,32.7,"295.6","","","22","","","",37,"S.F. International High","San Francisco Unified","San Francisco",94110
"21347",38,68478,119875,0,2013,202,"C",0,290,276,90,11,19,89,38,42.7,"264.6","","","3","","","",36,"S.F. International High","San Francisco Unified","San Francisco",94110
"21348",38,68478,119875,0,2013,202,"C",0,290,276,90,11,13,89,22,24.7,"260.0","","","9","","","",22,"S.F. International High","San Francisco Unified","San Francisco",94110
"21349",38,68478,119875,0,2013,202,"C",0,290,276,90,11,15,89,15,16.9,"304.9","","","33","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21350",38,68478,119875,0,2013,202,"C",0,290,276,90,11,21,89,35,39.3,"289.0","","","9","","","",35,"S.F. International High","San Francisco Unified","San Francisco",94110
"21351",38,68478,119875,0,2013,202,"C",0,290,276,90,11,7,89,37,41.6,"257.8","","","3","","","",37,"S.F. International High","San Francisco Unified","San Francisco",94110
"21369",38,68478,119875,0,2013,204,"C",0,290,276,112,9,7,88,38,43.2,"258.0","","","3","","","",37,"S.F. International High","San Francisco Unified","San Francisco",94110
"21370",38,68478,119875,0,2013,204,"C",0,290,276,112,9,9,88,40,45.5,"239.2","","","0","","","",39,"S.F. International High","San Francisco Unified","San Francisco",94110
"21373",38,68478,119875,0,2013,204,"C",0,290,276,112,10,9,113,32,28.3,"247.4","","","0","","","",32,"S.F. International High","San Francisco Unified","San Francisco",94110
"21374",38,68478,119875,0,2013,204,"C",0,290,276,112,10,20,113,34,30.1,"270.1","","","0","","","",33,"S.F. International High","San Francisco Unified","San Francisco",94110
"21375",38,68478,119875,0,2013,204,"C",0,290,276,112,10,18,113,36,31.9,"252.7","","","0","","","",35,"S.F. International High","San Francisco Unified","San Francisco",94110
"21376",38,68478,119875,0,2013,204,"C",0,290,276,112,10,32,113,33,29.2,"264.2","","","0","","","",33,"S.F. International High","San Francisco Unified","San Francisco",94110
"21377",38,68478,119875,0,2013,204,"C",0,290,276,112,10,7,113,34,30.1,"254.6","","","0","","","",34,"S.F. International High","San Francisco Unified","San Francisco",94110
"21378",38,68478,119875,0,2013,204,"C",0,290,276,112,11,7,89,27,30.3,"262.0","","","0","","","",27,"S.F. International High","San Francisco Unified","San Francisco",94110
"21379",38,68478,119875,0,2013,204,"C",0,290,276,112,11,19,89,30,33.7,"267.5","","","0","","","",28,"S.F. International High","San Francisco Unified","San Francisco",94110
"21380",38,68478,119875,0,2013,204,"C",0,290,276,112,11,21,89,22,24.7,"265.1","","","0","","","",22,"S.F. International High","San Francisco Unified","San Francisco",94110
"21382",38,68478,119875,0,2013,204,"C",0,290,276,112,11,13,89,23,25.8,"227.0","","","0","","","",23,"S.F. International High","San Francisco Unified","San Francisco",94110
"21407",38,68478,119875,0,2013,207,"C",0,290,276,36,9,7,88,15,17,"265.1","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21409",38,68478,119875,0,2013,207,"C",0,290,276,36,9,9,88,11,12.5,"262.0","","","0","","","",11,"S.F. International High","San Francisco Unified","San Francisco",94110
"21412",38,68478,119875,0,2013,207,"C",0,290,276,36,10,20,113,15,13.3,"277.5","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21413",38,68478,119875,0,2013,207,"C",0,290,276,36,10,32,113,15,13.3,"281.6","","","7","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21414",38,68478,119875,0,2013,207,"C",0,290,276,36,10,18,113,15,13.3,"251.5","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21415",38,68478,119875,0,2013,207,"C",0,290,276,36,10,7,113,15,13.3,"259.7","","","0","","","",15,"S.F. International High","San Francisco Unified","San Francisco",94110
"21479",38,68478,119958,0,2013,1,"C",0,257,250,250,9,13,89,28,31.5,"312.0","4","29","32","21","25","21",28,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21481",38,68478,119958,0,2013,1,"C",0,257,250,250,9,9,89,47,52.8,"303.9","2","23","26","26","32","17",47,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21482",38,68478,119958,0,2013,1,"C",0,257,250,250,9,23,89,80,89.9,"309.0","1","19","20","35","24","21",80,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21484",38,68478,119958,0,2013,1,"C",0,257,250,250,9,7,89,84,94.4,"355.3","24","35","58","23","13","6",84,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21486",38,68478,119958,0,2013,1,"C",0,257,250,250,10,20,89,74,83.1,"338.9","14","30","43","36","9","11",74,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21487",38,68478,119958,0,2013,1,"C",0,257,250,250,10,7,89,79,88.8,"349.1","24","29","53","28","15","4",79,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21489",38,68478,119958,0,2013,1,"C",0,257,250,250,10,32,89,79,88.8,"335.6","14","28","42","28","19","11",79,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21491",38,68478,119958,0,2013,1,"C",0,257,250,250,10,18,89,82,92.1,"332.1","17","20","37","33","13","17",82,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21492",38,68478,119958,0,2013,1,"C",0,257,250,250,10,9,89,16,18,"262.1","0","0","0","20","47","33",15,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21493",38,68478,119958,0,2013,1,"C",0,257,250,250,10,11,89,21,23.6,"322.2","5","14","19","43","33","5",21,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21494",38,68478,119958,0,2013,1,"C",0,257,250,250,10,13,89,39,43.8,"252.6","0","0","0","10","36","54",39,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21495",38,68478,119958,0,2013,1,"C",0,257,250,250,11,13,79,15,19,"256.7","7","7","13","7","13","67",15,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21496",38,68478,119958,0,2013,1,"C",0,257,250,250,11,11,79,34,43,"267.4","0","0","0","15","59","26",34,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
"21498",38,68478,119958,0,2013,1,"C",0,257,250,250,11,19,79,75,94.9,"336.7","13","31","44","25","20","11",75,"Academy of Arts and Sciences","San Francisco Unified","San Francisco",94131
