"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","CMA.STS.Average.Percent.Correct","School.Name","District.Name","County.Name","Zip.Code"
"86404",38,68478,6059851,0,2011,204,"C",0,1096,1093,193,8,29,389,59,15.2,"312.2","","","31","","","",59,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86405",38,68478,6059851,0,2011,204,"C",0,1096,1093,193,8,7,389,48,12.3,"345.3","","","38","","","",47,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86406",38,68478,6059851,0,2011,204,"C",0,1096,1093,193,8,28,389,27,6.9,"281.1","","","7","","","",27,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86407",38,68478,6059851,0,2011,204,"C",0,1096,1093,193,8,32,389,53,13.6,"309.7","","","23","","","",53,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86408",38,68478,6059851,0,2011,204,"C",0,1096,1093,193,8,9,389,30,7.7,"290.4","","","7","","","",30,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86429",38,68478,6059851,0,2011,206,"C",0,1096,1093,34,8,9,389,13,3.3,"328.4","","","31","","","",13,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86431",38,68478,6059851,0,2011,206,"C",0,1096,1093,34,8,32,389,17,4.4,"373.0","","","65","","","",17,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86432",38,68478,6059851,0,2011,206,"C",0,1096,1093,34,8,7,389,17,4.4,"368.1","","","65","","","",17,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86433",38,68478,6059851,0,2011,206,"C",0,1096,1093,34,8,29,389,17,4.4,"354.9","","","41","","","",17,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86456",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,6,8,330,74,22.4,"433.9","","","85","","","",74,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86457",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,6,7,330,74,22.4,"396.8","","","76","","","",74,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86458",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,7,9,377,25,6.6,"432.0","","","100","","","",25,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86459",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,7,8,377,65,17.2,"407.4","","","86","","","",65,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86460",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,7,7,377,90,23.9,"409.2","","","88","","","",90,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86461",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,8,9,389,93,23.9,"390.6","","","62","","","",93,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86462",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,8,7,389,99,25.4,"410.6","","","85","","","",98,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86463",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,8,29,389,99,25.4,"395.2","","","78","","","",98,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86465",38,68478,6059851,0,2011,222,"C",0,1096,1093,265,8,32,389,99,25.4,"416.9","","","81","","","",98,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86477",38,68478,6059851,0,2011,223,"C",0,1096,1093,31,8,29,389,13,3.3,"377.4","","","62","","","",13,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86478",38,68478,6059851,0,2011,223,"C",0,1096,1093,31,8,7,389,13,3.3,"393.7","","","69","","","",13,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86479",38,68478,6059851,0,2011,223,"C",0,1096,1093,31,8,32,389,13,3.3,"358.2","","","62","","","",13,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86487",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,6,7,330,15,4.5,"346.3","","","40","","","",15,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86488",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,6,8,330,15,4.5,"331.7","","","40","","","",15,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86489",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,7,7,377,14,3.7,"329.0","","","50","","","",14,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86490",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,7,8,377,13,3.4,"317.8","","","15","","","",13,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86492",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,8,9,389,16,4.1,"304.8","","","19","","","",16,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86493",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,8,7,389,19,4.9,"379.9","","","78","","","",18,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86494",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,8,29,389,21,5.4,"338.2","","","45","","","",20,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86495",38,68478,6059851,0,2011,224,"C",0,1096,1093,54,8,32,389,20,5.1,"346.7","","","53","","","",19,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86516",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,6,8,330,34,10.3,"418.5","","","82","","","",34,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86517",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,6,7,330,34,10.3,"413.8","","","94","","","",34,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86519",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,7,7,377,34,9,"403.7","","","82","","","",34,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86520",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,7,8,377,29,7.7,"380.3","","","69","","","",29,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86522",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,8,32,389,34,8.7,"431.2","","","79","","","",34,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86523",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,8,9,389,33,8.5,"371.8","","","58","","","",33,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86524",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,8,7,389,34,8.7,"426.6","","","91","","","",34,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86525",38,68478,6059851,0,2011,226,"C",0,1096,1093,106,8,29,389,36,9.3,"401.2","","","77","","","",35,"","Hoover (Herbert)  Middle","San Francisco Unified","San Francisco",94116
"86533",38,68478,6059869,0,2011,1,"C",0,576,572,572,6,7,192,168,87.5,"339.4","15","24","39","40","13","8",168,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86534",38,68478,6059869,0,2011,1,"C",0,576,572,572,6,8,192,170,88.5,"333.5","9","29","38","26","24","11",170,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86535",38,68478,6059869,0,2011,1,"C",0,576,572,572,7,8,182,157,86.3,"327.7","8","25","33","31","28","8",157,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86536",38,68478,6059869,0,2011,1,"C",0,576,572,572,7,7,182,164,90.1,"340.5","13","29","42","37","13","7",164,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86538",38,68478,6059869,0,2011,1,"C",0,576,572,572,8,9,202,156,77.2,"299.1","3","15","17","20","45","17",155,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86539",38,68478,6059869,0,2011,1,"C",0,576,572,572,8,29,202,188,93.1,"331.4","19","20","39","26","19","17",187,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86542",38,68478,6059869,0,2011,1,"C",0,576,572,572,8,7,202,168,83.2,"341.3","15","27","42","34","17","7",168,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86543",38,68478,6059869,0,2011,1,"C",0,576,572,572,8,32,202,168,83.2,"362.4","31","21","52","26","11","11",168,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86547",38,68478,6059869,0,2011,1,"M",0,576,572,572,6,44,192,16,8.3,"326.1","19","6","25","31","31","13",16,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86548",38,68478,6059869,0,2011,1,"M",0,576,572,572,6,45,192,14,7.3,"296.3","14","7","21","7","50","21",14,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86551",38,68478,6059869,0,2011,1,"M",0,576,572,572,8,44,202,20,9.9,"310.8","10","10","20","25","50","5",20,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86552",38,68478,6059869,0,2011,1,"M",0,576,572,572,8,49,202,15,7.4,"263.2","0","7","7","0","67","27",15,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86553",38,68478,6059869,0,2011,1,"M",0,576,572,572,8,46,202,20,9.9,"309.5","10","10","20","35","10","35",20,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86561",38,68478,6059869,0,2011,3,"C",0,576,572,296,6,7,192,88,45.8,"326.3","","","30","","","",88,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86562",38,68478,6059869,0,2011,3,"C",0,576,572,296,6,8,192,88,45.8,"321.0","","","31","","","",88,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86563",38,68478,6059869,0,2011,3,"C",0,576,572,296,7,8,182,79,43.4,"329.3","","","37","","","",79,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86564",38,68478,6059869,0,2011,3,"C",0,576,572,296,7,7,182,80,44,"332.5","","","36","","","",80,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86566",38,68478,6059869,0,2011,3,"C",0,576,572,296,8,9,202,82,40.6,"290.5","","","11","","","",81,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86567",38,68478,6059869,0,2011,3,"C",0,576,572,296,8,7,202,86,42.6,"330.8","","","36","","","",86,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86568",38,68478,6059869,0,2011,3,"C",0,576,572,296,8,32,202,86,42.6,"357.1","","","50","","","",86,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86571",38,68478,6059869,0,2011,3,"C",0,576,572,296,8,29,202,101,50,"325.8","","","35","","","",101,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86579",38,68478,6059869,0,2011,3,"M",0,576,572,296,8,44,202,15,7.4,"315.3","","","27","","","",15,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86580",38,68478,6059869,0,2011,3,"M",0,576,572,296,8,46,202,15,7.4,"313.0","","","27","","","",15,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86581",38,68478,6059869,0,2011,3,"M",0,576,572,296,8,49,202,12,5.9,"260.4","","","8","","","",12,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86589",38,68478,6059869,0,2011,4,"C",0,576,572,276,6,7,192,80,41.7,"353.9","","","49","","","",80,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86590",38,68478,6059869,0,2011,4,"C",0,576,572,276,6,8,192,82,42.7,"346.9","","","46","","","",82,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86591",38,68478,6059869,0,2011,4,"C",0,576,572,276,7,8,182,78,42.9,"326.1","","","29","","","",78,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86593",38,68478,6059869,0,2011,4,"C",0,576,572,276,7,7,182,84,46.2,"348.2","","","48","","","",84,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86594",38,68478,6059869,0,2011,4,"C",0,576,572,276,8,7,202,82,40.6,"352.2","","","49","","","",82,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86595",38,68478,6059869,0,2011,4,"C",0,576,572,276,8,9,202,74,36.6,"308.4","","","24","","","",74,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86596",38,68478,6059869,0,2011,4,"C",0,576,572,276,8,29,202,87,43.1,"337.9","","","43","","","",86,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86599",38,68478,6059869,0,2011,4,"C",0,576,572,276,8,32,202,82,40.6,"367.9","","","55","","","",82,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86617",38,68478,6059869,0,2011,6,"C",0,576,572,432,6,7,192,128,66.7,"355.2","","","49","","","",128,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86618",38,68478,6059869,0,2011,6,"C",0,576,572,432,6,8,192,130,67.7,"350.5","","","47","","","",130,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86619",38,68478,6059869,0,2011,6,"C",0,576,572,432,7,8,182,121,66.5,"339.9","","","40","","","",121,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86620",38,68478,6059869,0,2011,6,"C",0,576,572,432,7,7,182,128,70.3,"354.4","","","52","","","",128,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86622",38,68478,6059869,0,2011,6,"C",0,576,572,432,8,9,202,124,61.4,"297.6","","","16","","","",124,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86623",38,68478,6059869,0,2011,6,"C",0,576,572,432,8,7,202,136,67.3,"351.6","","","50","","","",136,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86624",38,68478,6059869,0,2011,6,"C",0,576,572,432,8,32,202,136,67.3,"371.3","","","57","","","",136,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86627",38,68478,6059869,0,2011,6,"C",0,576,572,432,8,29,202,146,72.3,"342.1","","","45","","","",145,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86647",38,68478,6059869,0,2011,7,"C",0,576,572,48,7,8,182,14,7.7,"364.4","","","57","","","",14,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86648",38,68478,6059869,0,2011,7,"C",0,576,572,48,7,7,182,14,7.7,"372.9","","","64","","","",14,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86650",38,68478,6059869,0,2011,7,"C",0,576,572,48,8,9,202,18,8.9,"317.6","","","33","","","",18,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86651",38,68478,6059869,0,2011,7,"C",0,576,572,48,8,29,202,22,10.9,"365.0","","","68","","","",22,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86652",38,68478,6059869,0,2011,7,"C",0,576,572,48,8,7,202,21,10.4,"362.9","","","67","","","",21,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86653",38,68478,6059869,0,2011,7,"C",0,576,572,48,8,32,202,21,10.4,"405.9","","","76","","","",21,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86667",38,68478,6059869,0,2011,8,"C",0,576,572,179,6,7,192,65,33.9,"355.4","","","46","","","",65,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86668",38,68478,6059869,0,2011,8,"C",0,576,572,179,6,8,192,65,33.9,"357.8","","","48","","","",65,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86670",38,68478,6059869,0,2011,8,"C",0,576,572,179,7,8,182,56,30.8,"350.8","","","50","","","",56,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86671",38,68478,6059869,0,2011,8,"C",0,576,572,179,7,7,182,62,34.1,"362.5","","","58","","","",62,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86672",38,68478,6059869,0,2011,8,"C",0,576,572,179,8,9,202,46,22.8,"311.3","","","20","","","",46,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86673",38,68478,6059869,0,2011,8,"C",0,576,572,179,8,7,202,50,24.8,"367.9","","","62","","","",50,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86675",38,68478,6059869,0,2011,8,"C",0,576,572,179,8,29,202,51,25.2,"364.8","","","61","","","",51,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86676",38,68478,6059869,0,2011,8,"C",0,576,572,179,8,32,202,50,24.8,"402.0","","","74","","","",50,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86694",38,68478,6059869,0,2011,30,"C",0,576,572,113,6,7,192,36,18.8,"384.6","","","75","","","",36,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86695",38,68478,6059869,0,2011,30,"C",0,576,572,113,6,8,192,36,18.8,"402.4","","","83","","","",36,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86697",38,68478,6059869,0,2011,30,"C",0,576,572,113,7,8,182,36,19.8,"378.0","","","69","","","",36,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86698",38,68478,6059869,0,2011,30,"C",0,576,572,113,7,7,182,43,23.6,"384.0","","","79","","","",43,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86699",38,68478,6059869,0,2011,30,"C",0,576,572,113,8,9,202,27,13.4,"335.2","","","37","","","",27,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86700",38,68478,6059869,0,2011,30,"C",0,576,572,113,8,7,202,34,16.8,"396.1","","","91","","","",34,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86702",38,68478,6059869,0,2011,30,"C",0,576,572,113,8,29,202,34,16.8,"394.4","","","85","","","",34,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86703",38,68478,6059869,0,2011,30,"C",0,576,572,113,8,32,202,34,16.8,"442.3","","","88","","","",34,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86706",38,68478,6059869,0,2011,31,"C",0,576,572,413,6,7,192,134,69.8,"333.4","","","34","","","",134,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86707",38,68478,6059869,0,2011,31,"C",0,576,572,413,6,8,192,135,70.3,"327.6","","","34","","","",135,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86708",38,68478,6059869,0,2011,31,"C",0,576,572,413,7,8,182,109,59.9,"327.7","","","32","","","",109,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86709",38,68478,6059869,0,2011,31,"C",0,576,572,413,7,7,182,114,62.6,"335.9","","","39","","","",114,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86711",38,68478,6059869,0,2011,31,"C",0,576,572,413,8,9,202,100,49.5,"293.7","","","17","","","",99,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86712",38,68478,6059869,0,2011,31,"C",0,576,572,413,8,29,202,123,60.9,"325.8","","","34","","","",122,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86713",38,68478,6059869,0,2011,31,"C",0,576,572,413,8,7,202,108,53.5,"333.5","","","36","","","",108,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86714",38,68478,6059869,0,2011,31,"C",0,576,572,413,8,32,202,108,53.5,"352.1","","","45","","","",108,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
"86720",38,68478,6059869,0,2011,31,"M",0,576,572,413,6,44,192,12,6.3,"334.5","","","33","","","",12,"","Denman (James) Middle","San Francisco Unified","San Francisco",94112
