"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"27439",21,65417,2132272,0,2013,206,"C",0,1017,1003,52,10,18,356,25,7,"344.6","","","44","","","",25,"Novato High","Novato Unified","Marin",94947
"27442",21,65417,2132272,0,2013,206,"C",0,1017,1003,52,10,32,356,25,7,"365.3","","","72","","","",25,"Novato High","Novato Unified","Marin",94947
"27443",21,65417,2132272,0,2013,206,"C",0,1017,1003,52,10,20,356,13,3.7,"369.9","","","69","","","",13,"Novato High","Novato Unified","Marin",94947
"27449",21,65417,2132272,0,2013,206,"C",0,1017,1003,52,11,19,337,12,3.6,"371.1","","","75","","","",12,"Novato High","Novato Unified","Marin",94947
"27450",21,65417,2132272,0,2013,206,"C",0,1017,1003,52,11,7,337,14,4.2,"372.6","","","71","","","",14,"Novato High","Novato Unified","Marin",94947
"27534",21,65417,2132272,0,2013,222,"C",0,1017,1003,36,10,13,356,12,3.4,"376.2","","","67","","","",12,"Novato High","Novato Unified","Marin",94947
"27535",21,65417,2132272,0,2013,222,"C",0,1017,1003,36,10,18,356,19,5.3,"422.9","","","89","","","",19,"Novato High","Novato Unified","Marin",94947
"27537",21,65417,2132272,0,2013,222,"C",0,1017,1003,36,10,32,356,19,5.3,"434.3","","","89","","","",19,"Novato High","Novato Unified","Marin",94947
"27538",21,65417,2132272,0,2013,222,"C",0,1017,1003,36,10,21,356,16,4.5,"391.7","","","94","","","",16,"Novato High","Novato Unified","Marin",94947
"27541",21,65417,2132272,0,2013,222,"C",0,1017,1003,36,10,7,356,19,5.3,"412.2","","","89","","","",19,"Novato High","Novato Unified","Marin",94947
"27585",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,9,7,324,17,5.2,"357.9","","","53","","","",17,"Novato High","Novato Unified","Marin",94947
"27590",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,10,18,356,24,6.7,"347.5","","","33","","","",24,"Novato High","Novato Unified","Marin",94947
"27591",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,10,9,356,15,4.2,"302.7","","","27","","","",15,"Novato High","Novato Unified","Marin",94947
"27593",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,10,32,356,25,7,"348.7","","","48","","","",25,"Novato High","Novato Unified","Marin",94947
"27594",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,10,7,356,25,7,"346.9","","","44","","","",25,"Novato High","Novato Unified","Marin",94947
"27602",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,11,7,337,32,9.5,"346.8","","","53","","","",32,"Novato High","Novato Unified","Marin",94947
"27604",21,65417,2132272,0,2013,224,"C",0,1017,1003,75,11,19,337,30,8.9,"345.5","","","57","","","",30,"Novato High","Novato Unified","Marin",94947
"27626",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,11,324,60,18.5,"373.9","","","68","","","",60,"Novato High","Novato Unified","Marin",94947
"27627",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,20,324,102,31.5,"406.3","","","88","","","",102,"Novato High","Novato Unified","Marin",94947
"27628",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,22,324,25,7.7,"349.5","","","44","","","",25,"Novato High","Novato Unified","Marin",94947
"27630",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,9,324,48,14.8,"352.7","","","50","","","",48,"Novato High","Novato Unified","Marin",94947
"27631",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,7,324,145,44.8,"410.0","","","90","","","",145,"Novato High","Novato Unified","Marin",94947
"27632",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,9,13,324,28,8.6,"386.6","","","61","","","",28,"Novato High","Novato Unified","Marin",94947
"27634",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,13,356,87,24.4,"332.5","","","32","","","",87,"Novato High","Novato Unified","Marin",94947
"27635",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,7,356,174,48.9,"379.7","","","75","","","",174,"Novato High","Novato Unified","Marin",94947
"27636",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,9,356,22,6.2,"314.4","","","23","","","",22,"Novato High","Novato Unified","Marin",94947
"27637",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,18,356,172,48.3,"385.6","","","66","","","",172,"Novato High","Novato Unified","Marin",94947
"27639",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,32,356,173,48.6,"389.7","","","76","","","",173,"Novato High","Novato Unified","Marin",94947
"27640",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,21,356,110,30.9,"353.9","","","51","","","",110,"Novato High","Novato Unified","Marin",94947
"27641",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,20,356,52,14.6,"359.5","","","62","","","",52,"Novato High","Novato Unified","Marin",94947
"27643",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,10,11,356,61,17.1,"311.5","","","25","","","",61,"Novato High","Novato Unified","Marin",94947
"27644",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,11,337,19,5.6,"289.1","","","5","","","",19,"Novato High","Novato Unified","Marin",94947
"27645",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,15,337,78,23.1,"381.3","","","71","","","",78,"Novato High","Novato Unified","Marin",94947
"27646",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,20,337,51,15.1,"457.8","","","84","","","",51,"Novato High","Novato Unified","Marin",94947
"27647",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,21,337,39,11.6,"342.3","","","46","","","",39,"Novato High","Novato Unified","Marin",94947
"27650",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,9,337,11,3.3,"317.5","","","18","","","",11,"Novato High","Novato Unified","Marin",94947
"27651",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,23,337,32,9.5,"374.4","","","78","","","",32,"Novato High","Novato Unified","Marin",94947
"27652",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,7,337,168,49.9,"388.6","","","76","","","",168,"Novato High","Novato Unified","Marin",94947
"27653",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,19,337,165,49,"385.8","","","75","","","",165,"Novato High","Novato Unified","Marin",94947
"27654",21,65417,2132272,0,2013,226,"C",0,1017,1003,487,11,13,337,52,15.4,"299.7","","","6","","","",52,"Novato High","Novato Unified","Marin",94947
"27666",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,9,20,324,13,4,"419.9","","","92","","","",13,"Novato High","Novato Unified","Marin",94947
"27669",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,9,7,324,17,5.2,"412.6","","","94","","","",17,"Novato High","Novato Unified","Marin",94947
"27673",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,10,7,356,17,4.8,"387.9","","","65","","","",17,"Novato High","Novato Unified","Marin",94947
"27675",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,10,18,356,17,4.8,"397.9","","","71","","","",17,"Novato High","Novato Unified","Marin",94947
"27679",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,10,21,356,11,3.1,"381.6","","","82","","","",11,"Novato High","Novato Unified","Marin",94947
"27681",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,10,32,356,17,4.8,"398.4","","","76","","","",17,"Novato High","Novato Unified","Marin",94947
"27685",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,11,15,337,11,3.3,"379.2","","","73","","","",11,"Novato High","Novato Unified","Marin",94947
"27689",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,11,19,337,18,5.3,"386.8","","","78","","","",18,"Novato High","Novato Unified","Marin",94947
"27690",21,65417,2132272,0,2013,227,"C",0,1017,1003,53,11,7,337,19,5.6,"370.4","","","68","","","",19,"Novato High","Novato Unified","Marin",94947
"27702",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,9,278,131,47.1,"313.7","1","25","25","33","31","11",130,"San Marin High","Novato Unified","Marin",94945
"27704",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,7,278,276,99.3,"362.4","30","33","63","19","12","6",276,"San Marin High","Novato Unified","Marin",94945
"27705",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,22,278,169,60.8,"342.7","18","29","47","31","11","11",169,"San Marin High","Novato Unified","Marin",94945
"27706",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,20,278,105,37.8,"392.8","39","43","82","17","1","0",105,"San Marin High","Novato Unified","Marin",94945
"27707",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,11,278,88,31.7,"366.6","14","51","65","30","5","1",88,"San Marin High","Novato Unified","Marin",94945
"27708",21,65417,2133056,0,2013,1,"C",0,714,713,713,9,28,278,49,17.6,"299.3","0","10","10","43","24","22",49,"San Marin High","Novato Unified","Marin",94945
"27710",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,13,229,87,38,"340.5","6","37","43","38","16","3",87,"San Marin High","Novato Unified","Marin",94945
"27711",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,11,229,60,26.2,"300.9","0","10","10","40","37","13",60,"San Marin High","Novato Unified","Marin",94945
"27713",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,20,229,109,47.6,"343.0","17","27","43","37","11","9",109,"San Marin High","Novato Unified","Marin",94945
"27714",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,22,229,12,5.2,"264.5","0","0","0","0","17","83",12,"San Marin High","Novato Unified","Marin",94945
"27715",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,21,229,89,38.9,"342.9","10","24","34","60","6","1",89,"San Marin High","Novato Unified","Marin",94945
"27716",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,7,229,224,97.8,"354.2","26","30","56","25","10","9",224,"San Marin High","Novato Unified","Marin",94945
"27718",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,18,229,215,93.9,"354.0","27","25","52","25","6","17",215,"San Marin High","Novato Unified","Marin",94945
"27719",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,32,229,224,97.8,"371.6","36","23","59","25","7","9",223,"San Marin High","Novato Unified","Marin",94945
"27720",21,65417,2133056,0,2013,1,"C",0,714,713,713,10,9,229,66,28.8,"285.0","0","8","8","18","52","23",66,"San Marin High","Novato Unified","Marin",94945
"27721",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,9,207,19,9.2,"278.7","0","5","5","21","47","26",19,"San Marin High","Novato Unified","Marin",94945
"27722",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,19,207,206,99.5,"363.6","33","28","60","19","10","11",206,"San Marin High","Novato Unified","Marin",94945
"27723",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,7,207,205,99,"357.3","30","25","55","25","13","7",204,"San Marin High","Novato Unified","Marin",94945
"27725",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,23,207,34,16.4,"346.0","21","18","38","44","12","6",34,"San Marin High","Novato Unified","Marin",94945
"27726",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,21,207,49,23.7,"316.4","8","4","12","41","39","8",49,"San Marin High","Novato Unified","Marin",94945
"27728",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,20,207,87,42,"378.6","43","21","63","20","8","9",87,"San Marin High","Novato Unified","Marin",94945
"27729",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,15,207,59,28.5,"359.9","12","36","47","39","12","2",59,"San Marin High","Novato Unified","Marin",94945
"27730",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,11,207,42,20.3,"281.1","0","7","7","26","45","21",42,"San Marin High","Novato Unified","Marin",94945
"27731",21,65417,2133056,0,2013,1,"C",0,714,713,713,11,13,207,67,32.4,"287.4","0","6","6","33","40","21",67,"San Marin High","Novato Unified","Marin",94945
"27756",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,28,278,30,10.8,"298.9","","","13","","","",30,"San Marin High","Novato Unified","Marin",94945
"27757",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,11,278,43,15.5,"365.8","","","58","","","",43,"San Marin High","Novato Unified","Marin",94945
"27758",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,20,278,41,14.7,"400.5","","","85","","","",41,"San Marin High","Novato Unified","Marin",94945
"27759",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,22,278,97,34.9,"350.3","","","54","","","",97,"San Marin High","Novato Unified","Marin",94945
"27760",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,9,278,62,22.3,"315.7","","","28","","","",61,"San Marin High","Novato Unified","Marin",94945
"27761",21,65417,2133056,0,2013,3,"C",0,714,713,362,9,7,278,139,50,"353.7","","","58","","","",139,"San Marin High","Novato Unified","Marin",94945
"27764",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,13,229,40,17.5,"330.7","","","33","","","",40,"San Marin High","Novato Unified","Marin",94945
"27765",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,18,229,101,44.1,"359.9","","","57","","","",101,"San Marin High","Novato Unified","Marin",94945
"27767",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,32,229,107,46.7,"364.9","","","58","","","",106,"San Marin High","Novato Unified","Marin",94945
"27768",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,9,229,41,17.9,"279.4","","","7","","","",41,"San Marin High","Novato Unified","Marin",94945
"27769",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,7,229,107,46.7,"339.1","","","47","","","",107,"San Marin High","Novato Unified","Marin",94945
"27771",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,20,229,55,24,"340.2","","","42","","","",55,"San Marin High","Novato Unified","Marin",94945
"27772",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,11,229,20,8.7,"289.4","","","10","","","",20,"San Marin High","Novato Unified","Marin",94945
"27773",21,65417,2133056,0,2013,3,"C",0,714,713,362,10,21,229,33,14.4,"347.8","","","45","","","",33,"San Marin High","Novato Unified","Marin",94945
"27774",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,21,207,22,10.6,"330.1","","","23","","","",22,"San Marin High","Novato Unified","Marin",94945
"27775",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,11,207,27,13,"281.3","","","11","","","",27,"San Marin High","Novato Unified","Marin",94945
"27776",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,15,207,29,14,"345.9","","","34","","","",29,"San Marin High","Novato Unified","Marin",94945
"27777",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,20,207,39,18.8,"352.2","","","44","","","",39,"San Marin High","Novato Unified","Marin",94945
"27779",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,9,207,12,5.8,"272.5","","","8","","","",12,"San Marin High","Novato Unified","Marin",94945
"27780",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,19,207,111,53.6,"361.6","","","60","","","",111,"San Marin High","Novato Unified","Marin",94945
"27781",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,7,207,110,53.1,"340.0","","","44","","","",109,"San Marin High","Novato Unified","Marin",94945
"27782",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,23,207,25,12.1,"337.9","","","36","","","",25,"San Marin High","Novato Unified","Marin",94945
"27784",21,65417,2133056,0,2013,3,"C",0,714,713,362,11,13,207,28,13.5,"281.5","","","4","","","",28,"San Marin High","Novato Unified","Marin",94945
"27808",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,28,278,19,6.8,"299.9","","","5","","","",19,"San Marin High","Novato Unified","Marin",94945
"27809",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,11,278,45,16.2,"367.3","","","71","","","",45,"San Marin High","Novato Unified","Marin",94945
"27810",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,20,278,64,23,"387.9","","","80","","","",64,"San Marin High","Novato Unified","Marin",94945
"27811",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,22,278,72,25.9,"332.5","","","38","","","",72,"San Marin High","Novato Unified","Marin",94945
"27812",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,7,278,137,49.3,"371.2","","","69","","","",137,"San Marin High","Novato Unified","Marin",94945
"27813",21,65417,2133056,0,2013,4,"C",0,714,713,351,9,9,278,69,24.8,"311.9","","","23","","","",69,"San Marin High","Novato Unified","Marin",94945
"27815",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,9,229,25,10.9,"294.3","","","8","","","",25,"San Marin High","Novato Unified","Marin",94945
"27816",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,7,229,117,51.1,"368.0","","","65","","","",117,"San Marin High","Novato Unified","Marin",94945
"27817",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,18,229,114,49.8,"348.8","","","47","","","",114,"San Marin High","Novato Unified","Marin",94945
"27819",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,32,229,117,51.1,"377.7","","","60","","","",117,"San Marin High","Novato Unified","Marin",94945
"27821",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,21,229,56,24.5,"340.1","","","27","","","",56,"San Marin High","Novato Unified","Marin",94945
"27822",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,20,229,54,23.6,"346.0","","","44","","","",54,"San Marin High","Novato Unified","Marin",94945
"27824",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,11,229,40,17.5,"306.6","","","10","","","",40,"San Marin High","Novato Unified","Marin",94945
"27825",21,65417,2133056,0,2013,4,"C",0,714,713,351,10,13,229,47,20.5,"348.9","","","51","","","",47,"San Marin High","Novato Unified","Marin",94945
"27826",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,11,207,15,7.2,"280.6","","","0","","","",15,"San Marin High","Novato Unified","Marin",94945
"27827",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,15,207,30,14.5,"373.6","","","60","","","",30,"San Marin High","Novato Unified","Marin",94945
"27828",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,20,207,48,23.2,"400.0","","","79","","","",48,"San Marin High","Novato Unified","Marin",94945
"27829",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,21,207,27,13,"305.2","","","4","","","",27,"San Marin High","Novato Unified","Marin",94945
"27832",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,19,207,95,45.9,"366.0","","","60","","","",95,"San Marin High","Novato Unified","Marin",94945
"27833",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,7,207,95,45.9,"377.1","","","67","","","",95,"San Marin High","Novato Unified","Marin",94945
"27834",21,65417,2133056,0,2013,4,"C",0,714,713,351,11,13,207,39,18.8,"291.6","","","8","","","",39,"San Marin High","Novato Unified","Marin",94945
"27850",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,9,278,120,43.2,"315.6","","","26","","","",119,"San Marin High","Novato Unified","Marin",94945
"27852",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,7,278,253,91,"368.1","","","68","","","",253,"San Marin High","Novato Unified","Marin",94945
"27854",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,28,278,36,12.9,"302.8","","","11","","","",36,"San Marin High","Novato Unified","Marin",94945
"27855",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,22,278,146,52.5,"348.0","","","51","","","",146,"San Marin High","Novato Unified","Marin",94945
"27856",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,11,278,88,31.7,"366.6","","","65","","","",88,"San Marin High","Novato Unified","Marin",94945
"27857",21,65417,2133056,0,2013,6,"C",0,714,713,652,9,20,278,105,37.8,"392.8","","","82","","","",105,"San Marin High","Novato Unified","Marin",94945
"27858",21,65417,2133056,0,2013,6,"C",0,714,713,652,10,20,229,100,43.7,"347.2","","","47","","","",100,"San Marin High","Novato Unified","Marin",94945
"27859",21,65417,2133056,0,2013,6,"C",0,714,713,652,10,11,229,56,24.5,"303.8","","","11","","","",56,"San Marin High","Novato Unified","Marin",94945
"27861",21,65417,2133056,0,2013,6,"C",0,714,713,652,10,21,229,88,38.4,"343.1","","","34","","","",88,"San Marin High","Novato Unified","Marin",94945
"27863",21,65417,2133056,0,2013,6,"C",0,714,713,652,10,13,229,86,37.6,"341.1","","","43","","","",86,"San Marin High","Novato Unified","Marin",94945
"27864",21,65417,2133056,0,2013,6,"C",0,714,713,652,10,18,229,196,85.6,"361.9","","","57","","","",196,"San Marin High","Novato Unified","Marin",94945
